hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	duration	age	comments	language	responseForTrial5	responseForTrial4	responseForTrial3	responseForTrial2	responseForTrial1	responseForTrial0
3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3JEJVC0BACCWBW28V2X1ZALJSNMNKW	WhyBot: The Automated 3-year-old	explain some everyday events.	language research stanford fun cognitive science university explanations	$0.40	Tue Apr 01 07:24:02 PDT 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Thu May 01 07:24:02 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3P4MQ7TPPXCCEDYSI9FKEG4PBNDBBC	15	Approved	Wed Apr 02 00:26:13 PDT 2014	Tue Apr 01 07:39:32 PDT 2014	Tue Apr 01 07:46:13 PDT 2014	Tue Apr 01 11:47:46 PDT 2014					398682	27		english	[{u'text': u'Alex did the dishes'}, {u'ungrammatical': False, u'text': u'it was his chore'}, {u'ungrammatical': False, u'text': u'his parents said so'}, {u'ungrammatical': False, u'text': u'they pay the bills in the house'}, {u'ungrammatical': False, u'text': u' they are home owners'}, {u'text': u'they wanted a home to start a family'}]	[{u'text': u'Alex did the dishes'}, {u'ungrammatical': False, u'text': u'it was his chore'}, {u'ungrammatical': False, u'text': u'his parents said so'}, {u'ungrammatical': False, u'text': u'they pay the bills in the house'}, {u'ungrammatical': False, u'text': u' they are home owners'}, {u'text': u'they wanted a home to start a family'}]	[{u'text': u'Alex did the dishes'}, {u'ungrammatical': False, u'text': u'it was his chore'}, {u'ungrammatical': False, u'text': u'his parents said so'}, {u'ungrammatical': False, u'text': u'they pay the bills in the house'}, {u'ungrammatical': False, u'text': u' they are home owners'}, {u'text': u'they wanted a home to start a family'}]	[{u'text': u'Alex did the dishes'}, {u'ungrammatical': False, u'text': u'it was his chore'}, {u'ungrammatical': False, u'text': u'his parents said so'}, {u'ungrammatical': False, u'text': u'they pay the bills in the house'}, {u'ungrammatical': False, u'text': u' they are home owners'}, {u'text': u'they wanted a home to start a family'}]	[{u'text': u'Alex did the dishes'}, {u'ungrammatical': False, u'text': u'it was his chore'}, {u'ungrammatical': False, u'text': u'his parents said so'}, {u'ungrammatical': False, u'text': u'they pay the bills in the house'}, {u'ungrammatical': False, u'text': u' they are home owners'}, {u'text': u'they wanted a home to start a family'}]	[{u'text': u'Alex did the dishes'}, {u'ungrammatical': False, u'text': u'it was his chore'}, {u'ungrammatical': False, u'text': u'his parents said so'}, {u'ungrammatical': False, u'text': u'they pay the bills in the house'}, {u'ungrammatical': False, u'text': u' they are home owners'}, {u'text': u'they wanted a home to start a family'}]
3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3JEJVC0BACCWBW28V2X1ZALJSNMNKW	WhyBot: The Automated 3-year-old	explain some everyday events.	language research stanford fun cognitive science university explanations	$0.40	Tue Apr 01 07:24:02 PDT 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Thu May 01 07:24:02 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3P4MQ7TPPXCCEDYSI9FKEG4PBNDBBC	15	Approved	Wed Apr 02 00:26:13 PDT 2014	Tue Apr 01 07:39:32 PDT 2014	Tue Apr 01 07:46:13 PDT 2014	Tue Apr 01 11:47:46 PDT 2014					398682	27		english	[{u'text': u'Sam repaired his bicycle'}, {u'ungrammatical': False, u'text': u'it was broken'}, {u'ungrammatical': False, u'text': u'he jumped off a ramp'}, {u'ungrammatical': False, u'text': u'it was fun'}, {u'text': u'sam lives in middle of no where'}]	[{u'text': u'Sam repaired his bicycle'}, {u'ungrammatical': False, u'text': u'it was broken'}, {u'ungrammatical': False, u'text': u'he jumped off a ramp'}, {u'ungrammatical': False, u'text': u'it was fun'}, {u'text': u'sam lives in middle of no where'}]	[{u'text': u'Sam repaired his bicycle'}, {u'ungrammatical': False, u'text': u'it was broken'}, {u'ungrammatical': False, u'text': u'he jumped off a ramp'}, {u'ungrammatical': False, u'text': u'it was fun'}, {u'text': u'sam lives in middle of no where'}]	[{u'text': u'Sam repaired his bicycle'}, {u'ungrammatical': False, u'text': u'it was broken'}, {u'ungrammatical': False, u'text': u'he jumped off a ramp'}, {u'ungrammatical': False, u'text': u'it was fun'}, {u'text': u'sam lives in middle of no where'}]	[{u'text': u'Sam repaired his bicycle'}, {u'ungrammatical': False, u'text': u'it was broken'}, {u'ungrammatical': False, u'text': u'he jumped off a ramp'}, {u'ungrammatical': False, u'text': u'it was fun'}, {u'text': u'sam lives in middle of no where'}]	[{u'text': u'Sam repaired his bicycle'}, {u'ungrammatical': False, u'text': u'it was broken'}, {u'ungrammatical': False, u'text': u'he jumped off a ramp'}, {u'ungrammatical': False, u'text': u'it was fun'}, {u'text': u'sam lives in middle of no where'}]
3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3JEJVC0BACCWBW28V2X1ZALJSNMNKW	WhyBot: The Automated 3-year-old	explain some everyday events.	language research stanford fun cognitive science university explanations	$0.40	Tue Apr 01 07:24:02 PDT 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Thu May 01 07:24:02 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3TUI152ZZBNY5LIPZUJL3TMFBBMQ1J	16	Approved	Wed Apr 02 00:26:19 PDT 2014	Tue Apr 01 07:39:46 PDT 2014	Tue Apr 01 07:46:19 PDT 2014	Tue Apr 01 11:47:46 PDT 2014					390131	31		English	[{u'text': u'Jack read a book about gardening'}, {u'ungrammatical': False, u'text': u'he wanted to start a garden'}, {u'ungrammatical': False, u'text': u'he wanted fresh vegetables'}, {u'ungrammatical': False, u'text': u'he wanted to start eating healthy'}, {u'ungrammatical': False, u'text': u'to maintain a healthy body weight'}, {u'text': u'he wants to live longer'}]	[{u'text': u'Jack read a book about gardening'}, {u'ungrammatical': False, u'text': u'he wanted to start a garden'}, {u'ungrammatical': False, u'text': u'he wanted fresh vegetables'}, {u'ungrammatical': False, u'text': u'he wanted to start eating healthy'}, {u'ungrammatical': False, u'text': u'to maintain a healthy body weight'}, {u'text': u'he wants to live longer'}]	[{u'text': u'Jack read a book about gardening'}, {u'ungrammatical': False, u'text': u'he wanted to start a garden'}, {u'ungrammatical': False, u'text': u'he wanted fresh vegetables'}, {u'ungrammatical': False, u'text': u'he wanted to start eating healthy'}, {u'ungrammatical': False, u'text': u'to maintain a healthy body weight'}, {u'text': u'he wants to live longer'}]	[{u'text': u'Jack read a book about gardening'}, {u'ungrammatical': False, u'text': u'he wanted to start a garden'}, {u'ungrammatical': False, u'text': u'he wanted fresh vegetables'}, {u'ungrammatical': False, u'text': u'he wanted to start eating healthy'}, {u'ungrammatical': False, u'text': u'to maintain a healthy body weight'}, {u'text': u'he wants to live longer'}]	[{u'text': u'Jack read a book about gardening'}, {u'ungrammatical': False, u'text': u'he wanted to start a garden'}, {u'ungrammatical': False, u'text': u'he wanted fresh vegetables'}, {u'ungrammatical': False, u'text': u'he wanted to start eating healthy'}, {u'ungrammatical': False, u'text': u'to maintain a healthy body weight'}, {u'text': u'he wants to live longer'}]	[{u'text': u'Jack read a book about gardening'}, {u'ungrammatical': False, u'text': u'he wanted to start a garden'}, {u'ungrammatical': False, u'text': u'he wanted fresh vegetables'}, {u'ungrammatical': False, u'text': u'he wanted to start eating healthy'}, {u'ungrammatical': False, u'text': u'to maintain a healthy body weight'}, {u'text': u'he wants to live longer'}]
3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3JEJVC0BACCWBW28V2X1ZALJSNMNKW	WhyBot: The Automated 3-year-old	explain some everyday events.	language research stanford fun cognitive science university explanations	$0.40	Tue Apr 01 07:24:02 PDT 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Thu May 01 07:24:02 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3TUI152ZZBNY5LIPZUJL3TMFBBMQ1J	16	Approved	Wed Apr 02 00:26:19 PDT 2014	Tue Apr 01 07:39:46 PDT 2014	Tue Apr 01 07:46:19 PDT 2014	Tue Apr 01 11:47:46 PDT 2014					390131	31		English	[{u'text': u'Meg bought a new computer'}, {u'ungrammatical': False, u'text': u'his other one broke'}, {u'ungrammatical': False, u'text': u'he got a virus'}, {u'ungrammatical': False, u'text': u'he opened an email attatchment that infected his computer'}, {u'ungrammatical': False, u'text': u'he thought  it was from a friend'}, {u'text': u'the email had his friends email and name'}]	[{u'text': u'Meg bought a new computer'}, {u'ungrammatical': False, u'text': u'his other one broke'}, {u'ungrammatical': False, u'text': u'he got a virus'}, {u'ungrammatical': False, u'text': u'he opened an email attatchment that infected his computer'}, {u'ungrammatical': False, u'text': u'he thought  it was from a friend'}, {u'text': u'the email had his friends email and name'}]	[{u'text': u'Meg bought a new computer'}, {u'ungrammatical': False, u'text': u'his other one broke'}, {u'ungrammatical': False, u'text': u'he got a virus'}, {u'ungrammatical': False, u'text': u'he opened an email attatchment that infected his computer'}, {u'ungrammatical': False, u'text': u'he thought  it was from a friend'}, {u'text': u'the email had his friends email and name'}]	[{u'text': u'Meg bought a new computer'}, {u'ungrammatical': False, u'text': u'his other one broke'}, {u'ungrammatical': False, u'text': u'he got a virus'}, {u'ungrammatical': False, u'text': u'he opened an email attatchment that infected his computer'}, {u'ungrammatical': False, u'text': u'he thought  it was from a friend'}, {u'text': u'the email had his friends email and name'}]	[{u'text': u'Meg bought a new computer'}, {u'ungrammatical': False, u'text': u'his other one broke'}, {u'ungrammatical': False, u'text': u'he got a virus'}, {u'ungrammatical': False, u'text': u'he opened an email attatchment that infected his computer'}, {u'ungrammatical': False, u'text': u'he thought  it was from a friend'}, {u'text': u'the email had his friends email and name'}]	[{u'text': u'Meg bought a new computer'}, {u'ungrammatical': False, u'text': u'his other one broke'}, {u'ungrammatical': False, u'text': u'he got a virus'}, {u'ungrammatical': False, u'text': u'he opened an email attatchment that infected his computer'}, {u'ungrammatical': False, u'text': u'he thought  it was from a friend'}, {u'text': u'the email had his friends email and name'}]
3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3JEJVC0BACCWBW28V2X1ZALJSNMNKW	WhyBot: The Automated 3-year-old	explain some everyday events.	language research stanford fun cognitive science university explanations	$0.40	Tue Apr 01 07:24:02 PDT 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Thu May 01 07:24:02 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3TUI152ZZBNY5LIPZUJL3TMFBBMQ1J	16	Approved	Wed Apr 02 00:26:19 PDT 2014	Tue Apr 01 07:39:46 PDT 2014	Tue Apr 01 07:46:19 PDT 2014	Tue Apr 01 11:47:46 PDT 2014					390131	31		English	[{u'text': u'Sam repaired his bicycle'}, {u'ungrammatical': False, u'text': u'it was broken in an accident'}, {u'ungrammatical': False, u'text': u'he was hit by a car'}, {u'ungrammatical': False, u'text': u"the drver wasn't paying attention"}, {u'ungrammatical': False, u'text': u'he was looking at his cell phone'}, {u'text': u'he was texting his friend'}]	[{u'text': u'Sam repaired his bicycle'}, {u'ungrammatical': False, u'text': u'it was broken in an accident'}, {u'ungrammatical': False, u'text': u'he was hit by a car'}, {u'ungrammatical': False, u'text': u"the drver wasn't paying attention"}, {u'ungrammatical': False, u'text': u'he was looking at his cell phone'}, {u'text': u'he was texting his friend'}]	[{u'text': u'Sam repaired his bicycle'}, {u'ungrammatical': False, u'text': u'it was broken in an accident'}, {u'ungrammatical': False, u'text': u'he was hit by a car'}, {u'ungrammatical': False, u'text': u"the drver wasn't paying attention"}, {u'ungrammatical': False, u'text': u'he was looking at his cell phone'}, {u'text': u'he was texting his friend'}]	[{u'text': u'Sam repaired his bicycle'}, {u'ungrammatical': False, u'text': u'it was broken in an accident'}, {u'ungrammatical': False, u'text': u'he was hit by a car'}, {u'ungrammatical': False, u'text': u"the drver wasn't paying attention"}, {u'ungrammatical': False, u'text': u'he was looking at his cell phone'}, {u'text': u'he was texting his friend'}]	[{u'text': u'Sam repaired his bicycle'}, {u'ungrammatical': False, u'text': u'it was broken in an accident'}, {u'ungrammatical': False, u'text': u'he was hit by a car'}, {u'ungrammatical': False, u'text': u"the drver wasn't paying attention"}, {u'ungrammatical': False, u'text': u'he was looking at his cell phone'}, {u'text': u'he was texting his friend'}]	[{u'text': u'Sam repaired his bicycle'}, {u'ungrammatical': False, u'text': u'it was broken in an accident'}, {u'ungrammatical': False, u'text': u'he was hit by a car'}, {u'ungrammatical': False, u'text': u"the drver wasn't paying attention"}, {u'ungrammatical': False, u'text': u'he was looking at his cell phone'}, {u'text': u'he was texting his friend'}]
3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3JEJVC0BACCWBW28V2X1ZALJSNMNKW	WhyBot: The Automated 3-year-old	explain some everyday events.	language research stanford fun cognitive science university explanations	$0.40	Tue Apr 01 07:24:02 PDT 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Thu May 01 07:24:02 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3TUI152ZZBNY5LIPZUJL3TMFBBMQ1J	16	Approved	Wed Apr 02 00:26:19 PDT 2014	Tue Apr 01 07:39:46 PDT 2014	Tue Apr 01 07:46:19 PDT 2014	Tue Apr 01 11:47:46 PDT 2014					390131	31		English	[{u'text': u'Alex did the dishes'}, {u'ungrammatical': False, u'text': u'it was his day to do them'}, {u'ungrammatical': False, u'text': u'his family has a chore chart'}, {u'ungrammatical': False, u'text': u'every one needs to pitch in'}, {u'ungrammatical': False, u'text': u'it is the fair thing to do'}, {u'text': u'it keeps the household fair'}]	[{u'text': u'Alex did the dishes'}, {u'ungrammatical': False, u'text': u'it was his day to do them'}, {u'ungrammatical': False, u'text': u'his family has a chore chart'}, {u'ungrammatical': False, u'text': u'every one needs to pitch in'}, {u'ungrammatical': False, u'text': u'it is the fair thing to do'}, {u'text': u'it keeps the household fair'}]	[{u'text': u'Alex did the dishes'}, {u'ungrammatical': False, u'text': u'it was his day to do them'}, {u'ungrammatical': False, u'text': u'his family has a chore chart'}, {u'ungrammatical': False, u'text': u'every one needs to pitch in'}, {u'ungrammatical': False, u'text': u'it is the fair thing to do'}, {u'text': u'it keeps the household fair'}]	[{u'text': u'Alex did the dishes'}, {u'ungrammatical': False, u'text': u'it was his day to do them'}, {u'ungrammatical': False, u'text': u'his family has a chore chart'}, {u'ungrammatical': False, u'text': u'every one needs to pitch in'}, {u'ungrammatical': False, u'text': u'it is the fair thing to do'}, {u'text': u'it keeps the household fair'}]	[{u'text': u'Alex did the dishes'}, {u'ungrammatical': False, u'text': u'it was his day to do them'}, {u'ungrammatical': False, u'text': u'his family has a chore chart'}, {u'ungrammatical': False, u'text': u'every one needs to pitch in'}, {u'ungrammatical': False, u'text': u'it is the fair thing to do'}, {u'text': u'it keeps the household fair'}]	[{u'text': u'Alex did the dishes'}, {u'ungrammatical': False, u'text': u'it was his day to do them'}, {u'ungrammatical': False, u'text': u'his family has a chore chart'}, {u'ungrammatical': False, u'text': u'every one needs to pitch in'}, {u'ungrammatical': False, u'text': u'it is the fair thing to do'}, {u'text': u'it keeps the household fair'}]
3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3JEJVC0BACCWBW28V2X1ZALJSNMNKW	WhyBot: The Automated 3-year-old	explain some everyday events.	language research stanford fun cognitive science university explanations	$0.40	Tue Apr 01 07:24:02 PDT 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Thu May 01 07:24:02 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3TUI152ZZBNY5LIPZUJL3TMFBBMQ1J	16	Approved	Wed Apr 02 00:26:19 PDT 2014	Tue Apr 01 07:39:46 PDT 2014	Tue Apr 01 07:46:19 PDT 2014	Tue Apr 01 11:47:46 PDT 2014					390131	31		English	[{u'text': u'John went to the store'}, {u'ungrammatical': False, u'text': u'he was planning a party'}, {u'ungrammatical': False, u'text': u'it was super bowl weekend'}, {u'ungrammatical': False, u'text': u'the super bowl is on Sunday'}, {u'text': u'that is when the NFL planned it'}]	[{u'text': u'John went to the store'}, {u'ungrammatical': False, u'text': u'he was planning a party'}, {u'ungrammatical': False, u'text': u'it was super bowl weekend'}, {u'ungrammatical': False, u'text': u'the super bowl is on Sunday'}, {u'text': u'that is when the NFL planned it'}]	[{u'text': u'John went to the store'}, {u'ungrammatical': False, u'text': u'he was planning a party'}, {u'ungrammatical': False, u'text': u'it was super bowl weekend'}, {u'ungrammatical': False, u'text': u'the super bowl is on Sunday'}, {u'text': u'that is when the NFL planned it'}]	[{u'text': u'John went to the store'}, {u'ungrammatical': False, u'text': u'he was planning a party'}, {u'ungrammatical': False, u'text': u'it was super bowl weekend'}, {u'ungrammatical': False, u'text': u'the super bowl is on Sunday'}, {u'text': u'that is when the NFL planned it'}]	[{u'text': u'John went to the store'}, {u'ungrammatical': False, u'text': u'he was planning a party'}, {u'ungrammatical': False, u'text': u'it was super bowl weekend'}, {u'ungrammatical': False, u'text': u'the super bowl is on Sunday'}, {u'text': u'that is when the NFL planned it'}]	[{u'text': u'John went to the store'}, {u'ungrammatical': False, u'text': u'he was planning a party'}, {u'ungrammatical': False, u'text': u'it was super bowl weekend'}, {u'ungrammatical': False, u'text': u'the super bowl is on Sunday'}, {u'text': u'that is when the NFL planned it'}]
3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3JEJVC0BACCWBW28V2X1ZALJSNMNKW	WhyBot: The Automated 3-year-old	explain some everyday events.	language research stanford fun cognitive science university explanations	$0.40	Tue Apr 01 07:24:02 PDT 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Thu May 01 07:24:02 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	32AT8R96GL9QRYO0TMIA9V6D4W6USD	17	Approved	Wed Apr 02 00:29:29 PDT 2014	Tue Apr 01 07:46:46 PDT 2014	Tue Apr 01 07:49:29 PDT 2014	Tue Apr 01 11:47:46 PDT 2014					161266	35		English	[{u'text': u'Amy ate a sandwich'}, {u'ungrammatical': False, u'text': u'Amy was hungry'}, {u'ungrammatical': False, u'text': u"Amy hadn't eaten in hours."}, {u'ungrammatical': False, u'text': u'she had no money for food'}, {u'ungrammatical': False, u'text': u'she was robbed'}, {u'text': u'a burglar thought she had money'}]	[{u'text': u'Amy ate a sandwich'}, {u'ungrammatical': False, u'text': u'Amy was hungry'}, {u'ungrammatical': False, u'text': u"Amy hadn't eaten in hours."}, {u'ungrammatical': False, u'text': u'she had no money for food'}, {u'ungrammatical': False, u'text': u'she was robbed'}, {u'text': u'a burglar thought she had money'}]	[{u'text': u'Amy ate a sandwich'}, {u'ungrammatical': False, u'text': u'Amy was hungry'}, {u'ungrammatical': False, u'text': u"Amy hadn't eaten in hours."}, {u'ungrammatical': False, u'text': u'she had no money for food'}, {u'ungrammatical': False, u'text': u'she was robbed'}, {u'text': u'a burglar thought she had money'}]	[{u'text': u'Amy ate a sandwich'}, {u'ungrammatical': False, u'text': u'Amy was hungry'}, {u'ungrammatical': False, u'text': u"Amy hadn't eaten in hours."}, {u'ungrammatical': False, u'text': u'she had no money for food'}, {u'ungrammatical': False, u'text': u'she was robbed'}, {u'text': u'a burglar thought she had money'}]	[{u'text': u'Amy ate a sandwich'}, {u'ungrammatical': False, u'text': u'Amy was hungry'}, {u'ungrammatical': False, u'text': u"Amy hadn't eaten in hours."}, {u'ungrammatical': False, u'text': u'she had no money for food'}, {u'ungrammatical': False, u'text': u'she was robbed'}, {u'text': u'a burglar thought she had money'}]	[{u'text': u'Amy ate a sandwich'}, {u'ungrammatical': False, u'text': u'Amy was hungry'}, {u'ungrammatical': False, u'text': u"Amy hadn't eaten in hours."}, {u'ungrammatical': False, u'text': u'she had no money for food'}, {u'ungrammatical': False, u'text': u'she was robbed'}, {u'text': u'a burglar thought she had money'}]
3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3JEJVC0BACCWBW28V2X1ZALJSNMNKW	WhyBot: The Automated 3-year-old	explain some everyday events.	language research stanford fun cognitive science university explanations	$0.40	Tue Apr 01 07:24:02 PDT 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Thu May 01 07:24:02 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	32AT8R96GL9QRYO0TMIA9V6D4W6USD	17	Approved	Wed Apr 02 00:29:29 PDT 2014	Tue Apr 01 07:46:46 PDT 2014	Tue Apr 01 07:49:29 PDT 2014	Tue Apr 01 11:47:46 PDT 2014					161266	35		English	[{u'text': u'Jack read a book about gardening'}, {u'ungrammatical': False, u'text': u'he was interested in gardening'}, {u'ungrammatical': False, u'text': u'he wanted to start a garden'}, {u'ungrammatical': False, u'text': u'he was interested in gardening'}, {u'ungrammatical': False, u'text': u'he wanted to start a garden'}, {u'text': u'he was interested in gardening'}]	[{u'text': u'Jack read a book about gardening'}, {u'ungrammatical': False, u'text': u'he was interested in gardening'}, {u'ungrammatical': False, u'text': u'he wanted to start a garden'}, {u'ungrammatical': False, u'text': u'he was interested in gardening'}, {u'ungrammatical': False, u'text': u'he wanted to start a garden'}, {u'text': u'he was interested in gardening'}]	[{u'text': u'Jack read a book about gardening'}, {u'ungrammatical': False, u'text': u'he was interested in gardening'}, {u'ungrammatical': False, u'text': u'he wanted to start a garden'}, {u'ungrammatical': False, u'text': u'he was interested in gardening'}, {u'ungrammatical': False, u'text': u'he wanted to start a garden'}, {u'text': u'he was interested in gardening'}]	[{u'text': u'Jack read a book about gardening'}, {u'ungrammatical': False, u'text': u'he was interested in gardening'}, {u'ungrammatical': False, u'text': u'he wanted to start a garden'}, {u'ungrammatical': False, u'text': u'he was interested in gardening'}, {u'ungrammatical': False, u'text': u'he wanted to start a garden'}, {u'text': u'he was interested in gardening'}]	[{u'text': u'Jack read a book about gardening'}, {u'ungrammatical': False, u'text': u'he was interested in gardening'}, {u'ungrammatical': False, u'text': u'he wanted to start a garden'}, {u'ungrammatical': False, u'text': u'he was interested in gardening'}, {u'ungrammatical': False, u'text': u'he wanted to start a garden'}, {u'text': u'he was interested in gardening'}]	[{u'text': u'Jack read a book about gardening'}, {u'ungrammatical': False, u'text': u'he was interested in gardening'}, {u'ungrammatical': False, u'text': u'he wanted to start a garden'}, {u'ungrammatical': False, u'text': u'he was interested in gardening'}, {u'ungrammatical': False, u'text': u'he wanted to start a garden'}, {u'text': u'he was interested in gardening'}]
3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	3JEJVC0BACCWBW28V2X1ZALJSNMNKW	WhyBot: The Automated 3-year-old	explain some everyday events.	language research stanford fun cognitive science university explanations	$0.40	Tue Apr 01 07:24:02 PDT 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Thu May 01 07:24:02 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3VAOOVPI3ZSXHB8MAXO6H21GON4LL0	32AT8R96GL9QRYO0TMIA9V6D4W6USD	17	Approved	Wed Apr 02 00:29:29 PDT 2014	Tue Apr 01 07:46:46 PDT 2014	Tue Apr 01 07:49:29 PDT 2014	Tue Apr 01 11:47:46 PDT 2014					161266	35		English	[{u'text': u'Alex did the dishes'}, {u'ungrammatical': False, u'text': u'they needed to be done'}, {u'ungrammatical': False, u'text': u'they were dirty'}, {u'ungrammatical': False, u'text': u'they had been used'}, {u'ungrammatical': False, u'text': u'food had been placed on them'}, {u'text': u"that's what you use dishes for"}]	[{u'text': u'Alex did the dishes'}, {u'ungrammatical': False, u'text': u'they needed to be done'}, {u'ungrammatical': False, u'text': u'they were dirty'}, {u'ungrammatical': False, u'text': u'they had been used'}, {u'ungrammatical': False, u'text': u'food had been placed on them'}, {u'text': u"that's what you use dishes for"}]	[{u'text': u'Alex did the dishes'}, {u'ungrammatical': False, u'text': u'they needed to be done'}, {u'ungrammatical': False, u'text': u'they were dirty'}, {u'ungrammatical': False, u'text': u'they had been used'}, {u'ungrammatical': False, u'text': u'food had been placed on them'}, {u'text': u"that's what you use dishes for"}]	[{u'text': u'Alex did the dishes'}, {u'ungrammatical': False, u'text': u'they needed to be done'}, {u'ungrammatical': False, u'text': u'they were dirty'}, {u'ungrammatical': False, u'text': u'they had been used'}, {u'ungrammatical': False, u'text': u'food had been placed on them'}, {u'text': u"that's what you use dishes for"}]	[{u'text': u'Alex did the dishes'}, {u'ungrammatical': False, u'text': u'they needed to be done'}, {u'ungrammatical': False, u'text': u'they were dirty'}, {u'ungrammatical': False, u'text': u'they had been used'}, {u'ungrammatical': False, u'text': u'food had been placed on them'}, {u'text': u"that's what you use dishes for"}]	[{u'text': u'Alex did the dishes'}, {u'ungrammatical': False, u'text': u'they needed to be done'}, {u'ungrammatical': False, u'text': u'they were dirty'}, {u'ungrammatical': False, u'text': u'they had been used'}, {u'ungrammatical': False, u'text': u'food had been placed on them'}, {u'text': u"that's what you use dishes for"}]
